,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,04/08/07,Bordeaux,Lens,74,76,74,74,72,76,0.4214890419670104,0.3139265959223115,0.2645843621106781,1,2.15,2.8866666666666667,3.4249999999999994,4,17,1.0,0.0,0.0,1.0
1,04/08/07,Caen,Nice,69,76,67,72,71,71,0.3882189712991068,0.32129259650761405,0.29048843219327924,1,2.3283333333333336,2.813333333333333,3.1116666666666664,6,16,1.0,0.0,0.0,1.0
2,04/08/07,Lille,Lorient,74,67,71,64,75,68,0.5250583953771261,0.28140925022574576,0.1935323543971284,X,1.7016666666666664,3.1749999999999994,4.616666666666666,11,9,0.0,0.0,0.0,0.0
3,04/08/07,Monaco,St Etienne,75,77,72,75,73,73,0.4750864861896657,0.29870078523969024,0.2262127285706441,X,1.8966666666666665,3.016666666666667,3.983333333333333,7,8,1.0,1.0,1.0,1.0
4,04/08/07,Paris SG,Sochaux,81,61,74,72,76,69,0.529664325115666,0.2823961609036375,0.18793951398069667,X,1.715,3.2166666666666663,4.833333333333333,13,10,0.0,0.0,0.0,0.0
5,04/08/07,Rennes,Nancy,79,71,76,71,76,67,0.5102551162142308,0.2912603248180316,0.1984845589677375,2,1.7666666666666666,3.095,4.541666666666667,20,2,0.0,2.0,2.0,0.0
6,04/08/07,Strasbourg,Marseille,69,79,65,79,70,76,0.2669596632496782,0.3098368395831963,0.4232034971671255,X,3.408333333333333,2.936666666666667,2.15,14,12,0.0,0.0,0.0,0.0
7,04/08/07,Valenciennes,Toulouse,77,85,69,69,68,70,0.34210617446410635,0.3189908924057208,0.3389029331301728,1,2.645,2.8366666666666664,2.67,1,18,3.0,1.0,1.0,3.0
8,05/08/07,Le Mans,Metz,73,74,71,67,73,69,0.4577800609762907,0.3043342304814447,0.2378857085422646,1,1.9833333333333332,2.983333333333333,3.8166666666666655,5,15,1.0,0.0,0.0,1.0
9,05/08/07,Lyon,Auxerre,80,76,79,67,80,70,0.6614292123332355,0.23064649638704446,0.10792429127972003,1,1.3733333333333333,3.938333333333334,8.416666666666666,3,19,2.0,0.0,0.0,2.0
10,11/08/07,Auxerre,Bordeaux,76,74,67,74,70,72,0.3858706822018552,0.3164274435295353,0.2977018742686094,2,2.3466666666666662,2.8616666666666664,3.0416666666666665,19,4,0.0,2.0,1.0,0.0
11,11/08/07,Lorient,Monaco,67,75,64,72,68,73,0.361652489442774,0.3167358828822429,0.32161162767498314,1,2.5033333333333334,2.858333333333333,2.815,5,14,1.0,0.5,1.0,1.5
12,11/08/07,Marseille,Rennes,79,79,79,76,76,76,0.5671677693435604,0.273726308831804,0.1591059218246357,X,1.596666666666667,3.3083333333333336,5.691666666666666,12,18,0.0,0.0,0.0,1.0
13,11/08/07,Nancy,Caen,71,69,71,67,67,71,0.4810818130379202,0.30286348050792405,0.2160547064541558,1,1.875,2.978333333333333,4.175,2,10,1.5,0.0,0.5,0.5
14,11/08/07,Nice,Strasbourg,76,69,72,65,71,70,0.4539106145251398,0.3086592178770949,0.23743016759776536,1,1.9833333333333327,2.9166666666666665,3.7916666666666665,9,16,0.5,0.5,0.0,0.5
15,11/08/07,Sochaux,Le Mans,61,73,72,71,69,73,0.4730977257423377,0.3034515715620045,0.22345070269565787,2,1.905,2.97,4.033333333333333,17,1,0.5,1.5,2.0,0.5
